---,RecipeName,ShortDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled,MapMarkerIcon,ExilesJourneyTrigger,DLCPackage
80324,"NSLOCTEXT("""", ""RecipesTable_80324_RecipeName"", ""Decorative Planter (Highland Bush)"")","NSLOCTEXT("""", ""RecipesTable_80324_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot07.icon_PlantPot07","None","False","10001","13","11095","1","0","0","0","0","80324","1","0","0","0","False","True","None","None","None"
80325,"NSLOCTEXT("""", ""RecipesTable_80325_RecipeName"", ""Decorative Planter (Hops)"")","NSLOCTEXT("""", ""RecipesTable_80325_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot08.icon_PlantPot08","None","False","10001","13","11096","1","0","0","0","0","80325","1","0","0","0","False","True","None","None","None"
80326,"NSLOCTEXT("""", ""RecipesTable_80326_RecipeName"", ""Decorative Planter (Leavening)"")","NSLOCTEXT("""", ""RecipesTable_80326_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot09.icon_PlantPot09","None","False","10001","13","11097","1","0","0","0","0","80326","1","0","0","0","False","True","None","None","None"
80327,"NSLOCTEXT("""", ""RecipesTable_80327_RecipeName"", ""Decorative Planter (Asura\'s Glory)"")","NSLOCTEXT("""", ""RecipesTable_80327_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot10.icon_PlantPot10","None","False","10001","13","11098","1","0","0","0","0","80327","1","0","0","0","False","True","None","None","None"
80328,"NSLOCTEXT("""", ""RecipesTable_80328_RecipeName"", ""Decorative Planter (Midnight Blue)"")","NSLOCTEXT("""", ""RecipesTable_80328_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot11.icon_PlantPot11","None","False","10001","13","11099","1","0","0","0","0","80328","1","0","0","0","False","True","None","None","None"
80329,"NSLOCTEXT("""", ""RecipesTable_80329_RecipeName"", ""Decorative Planter (Orange Phykos)"")","NSLOCTEXT("""", ""RecipesTable_80329_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot12.icon_PlantPot12","None","False","10001","13","11100","1","0","0","0","0","80329","1","0","0","0","False","True","None","None","None"
80330,"NSLOCTEXT("""", ""RecipesTable_80330_RecipeName"", ""Decorative Planter (Lupin)"")","NSLOCTEXT("""", ""RecipesTable_80330_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot13.icon_PlantPot13","None","False","10001","13","11109","1","0","0","0","0","80330","1","0","0","0","False","True","None","None","None"
80331,"NSLOCTEXT("""", ""RecipesTable_80331_RecipeName"", ""Decorative Planter (False Mandrake)"")","NSLOCTEXT("""", ""RecipesTable_80331_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot14.icon_PlantPot14","None","False","10001","13","11110","1","0","0","0","0","80331","1","0","0","0","False","True","None","None","None"
80332,"NSLOCTEXT("""", ""RecipesTable_80332_RecipeName"", ""Decorative Planter (Aloe)"")","NSLOCTEXT("""", ""RecipesTable_80332_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot15.icon_PlantPot15","None","False","10001","13","11113","1","0","0","0","0","80332","1","0","0","0","False","True","None","None","None"
80501,"NSLOCTEXT("""", ""RecipesTable_80501_RecipeName"", ""Standing Torch"")","NSLOCTEXT("""", ""RecipesTable_80501_ShortDesc"", ""A tall torch that can be placed in the ground"")","BuildingItem","5.000000","2","10","0","0","/Game/UI/Textures/Icons/icon_torch_standing.icon_torch_standing","/Game/Systems/Building/Placeables/BP_PL_Torch_Standing.BP_PL_Torch_Standing_C","False","10012","5","41033","1","0","0","0","0","80501","1","0","0","0","False","True","None","None","None"
80502,"NSLOCTEXT("""", ""RecipesTable_80502_RecipeName"", ""Protected Torch "")","NSLOCTEXT("""", ""RecipesTable_80502_ShortDesc"", ""An upgraded torch that can be placed in the ground"")","BuildingItem","8.000000","1","80","18512","0","/Game/UI/Textures/Icons/icon_Standing_Torch.icon_Standing_Torch","/Game/Systems/Building/Placeables/BP_PL_Torch_Standing_Ornate.BP_PL_Torch_Standing_Ornate_C","False","10011","5","41033","1","11501","5","0","0","80502","1","0","0","0","False","True","None","None","None"
80503,"NSLOCTEXT("""", ""RecipesTable_80503_RecipeName"", ""Stygian Tripod Brazier"")","NSLOCTEXT("""", ""RecipesTable_80503_ShortDesc"", ""An ornate brazier made in the Stygian fashion"")","BuildingItem","10.000000","2","70","18512","0","/Game/UI/Textures/Icons/icon_stygian_brazier.icon_stygian_brazier","/Game/Systems/Building/Placeables/BP_PL_Brazier_Standing.BP_PL_Brazier_Standing_C","False","10012","5","10001","50","10021","20","0","0","80503","1","0","0","0","False","True","None","None","None"
80504,"NSLOCTEXT("""", ""RecipesTable_80504_RecipeName"", ""Set brazier"")","NSLOCTEXT("""", ""RecipesTable_80504_ShortDesc"", ""An ornate brazier made in the Stygian fashion"")","BuildingItem","20.000000","2","217","89952","0","/Game/UI/Textures/Icons/icon_altar_set_t3_brazier.icon_altar_set_t3_brazier","/Game/Systems/Building/Placeables/BP_PL_Brazier_of_Set.BP_PL_Brazier_of_Set_C","False","10001","50","11501","10","14171","15","0","0","80504","1","0","0","0","False","True","None","None","None"
80505,"NSLOCTEXT("""", ""RecipesTable_80505_RecipeName"", ""Iron Brazier"")","NSLOCTEXT("""", ""RecipesTable_80505_ShortDesc"", ""An ornate brazier"")","BuildingItem","10.000000","2","252","18512","0","/Game/UI/Textures/Icons/icon_Brazier_low.icon_Brazier_low","None","False","11501","20","0","0","0","0","0","0","80505","1","0","0","0","False","True","None","None","None"
80506,"NSLOCTEXT("""", ""RecipesTable_80506_RecipeName"", ""Wall Brazier"")","NSLOCTEXT("""", ""RecipesTable_80506_ShortDesc"", ""An ornate brazier"")","BuildingItem","10.000000","2","252","18512","0","/Game/UI/Textures/Icons/icon_WallBrazier.icon_WallBrazier","None","False","11501","20","0","0","0","0","0","0","80506","1","0","0","0","False","True","None","None","None"
80507,"NSLOCTEXT("""", ""RecipesTable_80507_RecipeName"", ""Hanging Brazier"")","NSLOCTEXT("""", ""RecipesTable_80507_ShortDesc"", ""An ornate brazier"")","BuildingItem","10.000000","2","252","18512","0","/Game/UI/Textures/Icons/icon_brazier_ceiling.icon_brazier_ceiling","None","False","11501","20","0","0","0","0","0","0","80507","1","0","0","0","False","True","None","None","None"
80508,"NSLOCTEXT("""", ""RecipesTable_80508_RecipeName"", ""Hanging Brazier"")","NSLOCTEXT("""", ""RecipesTable_80508_ShortDesc"", ""An ornate brazier"")","BuildingItem","10.000000","2","252","18512","0","/Game/UI/Textures/Icons/icon_brazier_ceiling_chain.icon_brazier_ceiling_chain","None","False","11501","20","0","0","0","0","0","0","80508","1","0","0","0","False","True","None","None","None"
80509,"NSLOCTEXT("""", ""RecipesTable_80509_RecipeName"", ""Cimmerian Brazier"")","NSLOCTEXT("""", ""RecipesTable_80509_ShortDesc"", ""An ornate brazier"")","BuildingItem","10.000000","2","252","18512","0","/Game/UI/Textures/Icons/icon_cimmerian_brazier.icon_cimmerian_brazier","None","False","11501","20","0","0","0","0","0","0","80509","1","0","0","0","False","True","None","None","None"
80511,"NSLOCTEXT("""", ""RecipesTable_80511_RecipeName"", ""Bracketed Torch"")","NSLOCTEXT("""", ""RecipesTable_80511_ShortDesc"", ""An iron bracketed torch that can be attached to a wall"")","BuildingItem","10.000000","2","10","18512","0","/Game/UI/Textures/Icons/icon_wall_torch-1.icon_wall_torch-1","/Game/Systems/Building/Placeables/BP_PL_W_Torch_Gas_Wall.BP_PL_W_Torch_Gas_Wall_C","False","10012","1","41033","1","0","0","0","0","80511","1","0","0","0","False","True","None","None","None"
80515,"NSLOCTEXT("""", ""RecipesTable_80515_RecipeName"", ""Wall Lantern"")","NSLOCTEXT("""", ""RecipesTable_80515_ShortDesc"", ""An iron-sheathed lantern that can be attached to a wall"")","BuildingItem","10.000000","3","216","18512","0","/Game/UI/Textures/Icons/icon_wall_lantern.icon_wall_lantern","None","False","10011","40","11501","10","11551","4","0","0","80515","1","0","0","0","False","True","None","None","None"
80521,"NSLOCTEXT("""", ""RecipesTable_80521_RecipeName"", ""Candle Stub"")","NSLOCTEXT("""", ""RecipesTable_80521_ShortDesc"", ""The melted, half-used stub of a candle"")","BuildingItem","2.000000","2","118","18512","0","/Game/UI/Textures/Icons/icon_White_candle-1.icon_White_candle-1","/Game/Systems/Building/Placeables/BP_PL_Candle_White.BP_PL_Candle_White_C","False","12514","3","14174","3","0","0","0","0","80521","1","0","0","0","False","True","None","None","None"
80522,"NSLOCTEXT("""", ""RecipesTable_80522_RecipeName"", ""White Candle"")","NSLOCTEXT("""", ""RecipesTable_80522_ShortDesc"", ""A white, beeswax candle"")","BuildingItem","2.000000","2","118","18512","0","/Game/UI/Textures/Icons/icon_candle_tall.icon_candle_tall","/Game/Systems/Building/Placeables/BP_PL_Candle_White_2.BP_PL_Candle_White_2_C","False","12514","3","14174","3","0","0","0","0","80522","1","0","0","0","False","True","None","None","None"
80523,"NSLOCTEXT("""", ""RecipesTable_80523_RecipeName"", ""Black Candle"")","NSLOCTEXT("""", ""RecipesTable_80523_ShortDesc"", ""A black, beeswax candle"")","BuildingItem","2.000000","2","118","18512","0","/Game/UI/Textures/Icons/icon_black_candle_tall.icon_black_candle_tall","/Game/Systems/Building/Placeables/BP_PL_Candle_White_2.BP_PL_Candle_White_2_C","False","12514","3","14174","3","0","0","0","0","80523","1","0","0","0","False","True","None","None","None"
80524,"NSLOCTEXT("""", ""RecipesTable_80524_RecipeName"", ""Black Candle Stub"")","NSLOCTEXT("""", ""RecipesTable_80524_ShortDesc"", ""A black wax candle"")","BuildingItem","2.000000","2","118","18512","0","/Game/UI/Textures/Icons/icon_black_candle-1.icon_black_candle-1","/Game/Systems/Building/Placeables/BP_PL_Candle_Black2.BP_PL_Candle_Black2_C","False","12514","3","14174","3","0","0","0","0","80524","1","0","0","0","False","True","None","None","None"
80525,"NSLOCTEXT("""", ""RecipesTable_80525_RecipeName"", ""Candleholder"")","NSLOCTEXT("""", ""RecipesTable_80525_ShortDesc"", ""A metal candleholder"")","BuildingItem","2.000000","2","143","18512","0","/Game/UI/Textures/Icons/icon_Tavern_inside_candlestick_01.icon_Tavern_inside_candlestick_01","/Game/Systems/Building/Placeables/BP_PL_Candle_Stick.BP_PL_Candle_Stick_C","False","12514","3","14174","3","11501","2","0","0","80525","1","0","0","0","False","True","None","None","None"
80531,"NSLOCTEXT("""", ""RecipesTable_80531_RecipeName"", ""Radium Gem"")","NSLOCTEXT("""", ""RecipesTable_80531_ShortDesc"", ""An odd gem that glows when rubbed"")","BuildingItem","15.000000","3","418","89103","0","/Game/UI/Textures/Icons/icon_radium_gem.icon_radium_gem","/Game/Systems/Building/Placeables/BP_PL_Candle_White_2.BP_PL_Candle_White_2_C","False","11051","10","11070","3","80532","1","0","0","80531","1","0","0","0","False","True","None","None","None"
80532,"NSLOCTEXT("""", ""RecipesTable_80532_RecipeName"", ""Witchfire Powder"")","NSLOCTEXT("""", ""RecipesTable_80532_ShortDesc"", ""A bag of witchfire powder"")","Material","10.000000","3","51","89103","0","/Game/UI/Textures/Icons/icon_witchfire_powder.icon_witchfire_powder","None","False","14171","8","14197","2","0","0","0","0","80532","1","0","0","0","False","True","None","None","None"
80533,"NSLOCTEXT("""", ""RecipesTable_80533_RecipeName"", ""Radium Gem Standing Torch"")","NSLOCTEXT("""", ""RecipesTable_80533_ShortDesc"", ""An ornate standing torch topped with radium"")","BuildingItem","10.000000","3","2294","18512","0","/Game/UI/Textures/Icons/icon_gem_standing_torch.icon_gem_standing_torch","None","False","80531","1","11502","5","0","0","0","0","80533","1","0","0","0","False","True","None","None","None"
80534,"NSLOCTEXT("""", ""RecipesTable_80534_RecipeName"", ""xx_Radium_Gem_Hanging_Torch"")","NSLOCTEXT("""", ""RecipesTable_80534_ShortDesc"", ""A hanging torch-holder containing an odd gem"")","BuildingItem","10.000000","3","2294","18512","0","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","None","False","80531","1","11502","5","0","0","0","0","80534","1","0","0","0","False","True","None","None","None"
80535,"NSLOCTEXT("""", ""RecipesTable_80535_RecipeName"", ""Radium Wall Torch"")","NSLOCTEXT("""", ""RecipesTable_80535_ShortDesc"", ""An ornate wall torch topped with radium"")","BuildingItem","10.000000","3","2294","18512","0","/Game/UI/Textures/Icons/icon_gem_wall_torch.icon_gem_wall_torch","None","False","80531","1","11502","5","0","0","0","0","80535","1","0","0","0","False","True","None","None","None"
80536,"NSLOCTEXT("""", ""RecipesTable_80536_RecipeName"", ""Witchfire Standing Torch"")","NSLOCTEXT("""", ""RecipesTable_80536_ShortDesc"", ""A tall torch of witchfire that can be placed in the ground"")","BuildingItem","10.000000","2","135","18512","0","/Game/UI/Textures/Icons/icon_witchfire_standing_torch.icon_witchfire_standing_torch","None","False","80532","1","11501","5","0","0","0","0","80536","1","0","0","0","False","True","None","None","None"
80537,"NSLOCTEXT("""", ""RecipesTable_80537_RecipeName"", ""xx_Witchfire_Hanging_Torch"")","NSLOCTEXT("""", ""RecipesTable_80537_ShortDesc"", ""A wall torch of witchfire that can be placed on ceilings"")","BuildingItem","10.000000","2","135","18512","0","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","None","False","80532","1","11501","5","0","0","0","0","80537","1","0","0","0","False","True","None","None","None"
80538,"NSLOCTEXT("""", ""RecipesTable_80538_RecipeName"", ""Witchfire Wall Torch"")","NSLOCTEXT("""", ""RecipesTable_80538_ShortDesc"", ""A wall torch of witchfire that can be placed on walls"")","BuildingItem","10.000000","2","135","18512","0","/Game/UI/Textures/Icons/icon_witchfire_wall_torch.icon_witchfire_wall_torch","None","False","80532","1","11501","5","0","0","0","0","80538","1","0","0","0","False","True","None","None","None"
80539,"NSLOCTEXT("""", ""RecipesTable_80539_RecipeName"", ""Glowing Standing Torch"")","NSLOCTEXT("""", ""RecipesTable_80539_ShortDesc"", ""A standing torch made from glowing plants"")","BuildingItem","0.000000","2","7","18512","0","/Game/UI/Textures/Icons/icon_goo_bone_standing_torch.icon_goo_bone_standing_torch","None","False","10012","1","41035","1","0","0","0","0","80539","1","0","0","0","False","True","None","None","None"
80540,"NSLOCTEXT("""", ""RecipesTable_80540_RecipeName"", ""Glowing Wall Torch"")","NSLOCTEXT("""", ""RecipesTable_80540_ShortDesc"", ""A wall torch made from glowing plants"")","BuildingItem","0.000000","2","7","18512","0","/Game/UI/Textures/Icons/icon_goo_bone__wall_torch.icon_goo_bone__wall_torch","None","False","10012","1","41035","1","0","0","0","0","80540","1","0","0","0","False","True","None","None","None"
80551,"NSLOCTEXT("""", ""RecipesTable_80551_RecipeName"", ""Tapestry"")","NSLOCTEXT("""", ""RecipesTable_80551_ShortDesc"", ""A patterned tapestry in earthen colors"")","BuildingItem","10.000000","2","0","18512","0","/Game/UI/Textures/Icons/icon_orange_tapestry.icon_orange_tapestry","/Game/Systems/Building/Placeables/BP_PL_W_Tapestry_2.BP_PL_W_Tapestry_2_C","False","12511","25","14174","5","0","0","0","0","80551","1","0","0","0","False","True","None","None","None"
80552,"NSLOCTEXT("""", ""RecipesTable_80552_RecipeName"", ""Tapestry"")","NSLOCTEXT("""", ""RecipesTable_80552_ShortDesc"", ""A patterned tapestry in earthen colors"")","BuildingItem","10.000000","1","0","18512","0","/Game/UI/Textures/Icons/icon_Tapestry_2.icon_Tapestry_2","None","False","12513","30","14174","3","0","0","0","0","80552","1","0","0","0","False","True","None","None","None"
80571,"NSLOCTEXT("""", ""RecipesTable_80571_RecipeName"", ""Awning"")","NSLOCTEXT("""", ""RecipesTable_80571_ShortDesc"", ""A small awning of orange cloth"")","BuildingItem","20.000000","2","0","18512","0","/Game/UI/Textures/Icons/icon_awning_orange.icon_awning_orange","/Game/Systems/Building/Placeables/BP_PL_W_Tapestry_3.BP_PL_W_Tapestry_3_C","False","10012","20","12511","25","0","0","0","0","80571","1","0","0","0","False","True","None","None","None"
80601,"NSLOCTEXT("""", ""RecipesTable_80601_RecipeName"", ""Carpet"")","NSLOCTEXT("""", ""RecipesTable_80601_ShortDesc"", ""A red, patterned, Stygian carpet"")","BuildingItem","5.000000","2","0","18512","0","/Game/UI/Textures/Icons/icon_carpet_stygian_1.icon_carpet_stygian_1","/Game/Systems/Building/Placeables/BP_PL_Carpet_Stygian_1.BP_PL_Carpet_Stygian_1_C","False","12001","30","0","0","0","0","0","0","80601","1","0","0","0","False","True","None","None","None"
80621,"NSLOCTEXT("""", ""RecipesTable_80621_RecipeName"", ""Hide Rug"")","NSLOCTEXT("""", ""RecipesTable_80621_ShortDesc"", ""A rug made from rawhide"")","BuildingItem","5.000000","2","0","18512","0","/Game/UI/Textures/Icons/icon_hide_rug.icon_hide_rug","/Game/Systems/Building/Placeables/BP_PL_Carpet_Stygian_1.BP_PL_Carpet_Stygian_1_C","False","12511","25","0","0","0","0","0","0","80621","1","0","0","0","False","True","None","None","None"
80622,"NSLOCTEXT("""", ""RecipesTable_80622_RecipeName"", ""Large Carpet"")","NSLOCTEXT("""", ""RecipesTable_80622_ShortDesc"", ""A big, patterned, Stygian carpet"")","BuildingItem","5.000000","2","0","18512","0","/Game/UI/Textures/Icons/icon_rug_stygian_1.icon_rug_stygian_1","/Game/Systems/Building/Placeables/BP_PL_Rug_Big.BP_PL_Rug_Big_C","False","12001","36","0","0","0","0","0","0","80622","1","0","0","0","False","True","None","None","None"
80623,"NSLOCTEXT("""", ""RecipesTable_80623_RecipeName"", ""Blue Stygian Carpet"")","NSLOCTEXT("""", ""RecipesTable_80623_ShortDesc"", ""A patterned, Stygian carpet"")","BuildingItem","10.000000","1","0","18512","0","/Game/UI/Textures/Icons/icon_carpet_stygian_3.icon_carpet_stygian_3","None","False","12001","30","0","0","0","0","0","0","80623","1","0","0","0","False","True","None","None","None"
